,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,mean_train_f1,std_train_f1
10,0.15965145826339722,0.022635828781702585,0.01956963539123535,0.0007789906681599885,gini,,,4,2,5,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 5}",0.8305821025195482,0.8258036490008688,0.8361581920903954,0.8257279443720121,0.8295679719957062,0.0042829721390650315,18,0.9052723059096176,0.9109212050984936,0.9068790731354092,0.9089065894279508,0.9079947933928678,0.002124383867723438,0.7918710581639804,0.7871598046057222,0.7991513437057991,0.7866108786610879,0.7911982712841474,0.005026365170791,18,0.8600764087870105,0.8697336561743342,0.8599286563614744,0.8652414124429498,0.8637450334414423,0.004065903750234101,0.9239574816026165,0.9215686274509803,0.9239574816026165,0.9223221586263287,0.9229514373206356,0.0010407215051753084,17,0.9814713896457765,0.9790133551376397,0.9852861035422343,0.9814713896457765,0.9818105594928568,0.002243536884828636,0.8528301886792453,0.8490779074143769,0.857034508911642,0.849077907414377,0.8520051281049104,0.0032830107444469275,18,0.9167727157037414,0.9211437363764584,0.9183492063492064,0.9196987105834291,0.9189910922532087,0.0016176999452624647
11,0.8181757926940918,0.044581970357078046,0.04538363218307495,0.011312694175048871,gini,,,4,2,25,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 25}",0.8527367506516073,0.8466550825369245,0.8526727509778357,0.8470230334637114,0.8497719044075197,0.002935817352728549,11,0.9178736964078795,0.9146871378910776,0.9145546705286025,0.9139753801593049,0.915272721246716,0.001525341796635976,0.7942743009320905,0.7859487852921865,0.7970430107526881,0.7889847378898474,0.7915627087167032,0.0043459323668410595,13,0.8679155797960636,0.8645833333333334,0.863036303630363,0.8623939679547596,0.86448229617863,0.002135980695408184,0.9754701553556827,0.9779411764705882,0.9697465249386754,0.9721995094031071,0.9738393415420133,0.0031194871641216973,8,0.997275204359673,0.9953665849005179,0.9975476839237057,0.997275204359673,0.9968661693858923,0.0008729024735871499,0.8755963302752294,0.8714961776483438,0.8749538915529326,0.8710622710622711,0.8732771676346942,0.0020166563049550143,9,0.9281095473564094,0.9253769162549094,0.9254297269969665,0.9249431387414707,0.925964832337439,0.0012525617112680465
12,1.3319728374481201,0.051591500329791574,0.06810086965560913,0.012678394353552912,gini,,,4,2,45,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45}",0.8553431798436143,0.8514335360556038,0.8548457192524989,0.848761408083442,0.8525959608087899,0.002676922271501073,4,0.9120799536500579,0.9126593279258401,0.9138305575669804,0.9131064446053584,0.9129190709370592,0.0006398243941345476,0.7939233817701453,0.78748370273794,0.7941760423560555,0.7872619829284307,0.790711277448143,0.003340549402276039,19,0.8595914533928152,0.8605362182502352,0.8618498470228289,0.8608368594264222,0.8607035945230754,0.0008056871349943227,0.9828291087489779,0.9869281045751634,0.9811937857726901,0.9803761242845462,0.9828317808453445,0.0025245371973001496,3,0.9975476839237057,0.9972744617061869,0.9978201634877384,0.9978201634877384,0.9976156181513424,0.00022620807271094066,0.8783339422725612,0.8759970993473531,0.8778346744696416,0.8732702112163147,0.8763589818264677,0.0019842883076550905,4,0.9234455795182243,0.9238732483272314,0.924864250536684,0.9242806663301363,0.9241159361780691,0.0005233034126230755
13,1.9411762356758118,0.07556813603482368,0.10489273071289062,0.012072571905613439,gini,,,4,2,65,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 65}",0.8592528236316247,0.8492615117289314,0.8518035636679705,0.8500651890482399,0.8525957720191917,0.003951742403624614,5,0.9077346465816918,0.9157010428736964,0.9139753801593049,0.9123823316437364,0.9124483503146075,0.0029637472217260595,0.7955292570677186,0.7860404435746902,0.7951807228915663,0.7891963109354414,0.7914866836173541,0.004027892249222351,14,0.853743876836949,0.8642907717724805,0.8613721804511278,0.8594886230354211,0.8597238630239947,0.003853218735909911,0.9893704006541292,0.9844771241830066,0.9713818479149632,0.9795584627964022,0.9811969588871252,0.006644277754618621,5,0.997275204359673,0.9980921231943308,0.9989100817438692,0.9983651226158038,0.9981606329784193,0.0005899506109079954,0.8819241982507288,0.8741385564018862,0.874493927125506,0.8741335279095221,0.8761725524219108,0.003323927398330433,5,0.9199447027774288,0.9263850240323804,0.9250567751703255,0.9237362914408168,0.9237806983552378,0.00240456432216147
14,2.4540945887565613,0.04319323405372497,0.1233222484588623,0.008048384004856114,gini,,,4,2,85,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 85}",0.8553431798436143,0.8496959165942659,0.8574532811820947,0.8513689700130378,0.8534653369082532,0.0030835562782283634,2,0.9107763615295481,0.9126593279258401,0.908616944243302,0.9116582186821144,0.9109277130952012,0.0014911982025818573,0.7947019867549668,0.7861799217731421,0.7957699933906147,0.789612097304405,0.7915659998057821,0.0038837980047031835,12,0.8576112412177986,0.8601973684210527,0.8541132603122815,0.8586497890295358,0.8576429147451671,0.0022359837339912063,0.9811937857726901,0.9852941176470589,0.9844644317252658,0.982011447260834,0.9832409456014622,0.0016893018734158451,1,0.9978201634877384,0.9978195693649495,0.9986376021798365,0.9980926430517711,0.998092494521074,0.000333839300512298,0.8781558726673985,0.8745467730239305,0.8801169590643276,0.8753644314868804,0.8770460090606342,0.0022212842599786103,2,0.9224181360201512,0.9239116719242901,0.9207386006783067,0.9231350806451614,0.9225508723169774,0.0011720732015116724
15,0.1312655210494995,0.01667963344831871,0.029644131660461426,0.007393504361128648,gini,,,4,4,5,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 5}",0.8427454387489139,0.8214596003475239,0.8300738809213386,0.8318122555410691,0.8315227938897113,0.007572957789741667,17,0.9094727694090382,0.9145422943221321,0.9106444605358436,0.9131064446053584,0.9119414922180931,0.001993625412513317,0.7991660875608061,0.7836706210746686,0.8014492753623188,0.7918994413407822,0.7940463563346439,0.006951258593492534,2,0.8689120426459899,0.8759462759462759,0.8707796939519067,0.8714908034849952,0.8717822040072919,0.00258201772014101,0.9403107113654947,0.9174836601307189,0.9043336058871627,0.9272281275551921,0.9223390262346421,0.013178149718925489,18,0.9771117166212534,0.9776505859907332,0.9768392370572208,0.9811989100817439,0.9782001124377379,0.0017558013754616457,0.8640120210368144,0.8453142642077531,0.8497887053399923,0.8542372881355932,0.8533380696800382,0.0069231725544199865,17,0.9198409644735155,0.9240082431736218,0.9207653781944266,0.9230966418866957,0.9219278069320649,0.001688234441897978
16,0.8810895681381226,0.09464024957721293,0.04294973611831665,0.00799833883741446,gini,,,4,4,25,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 25}",0.8557775847089487,0.8457862728062554,0.8509343763581052,0.8509343763581052,0.8508581525578536,0.0035332844861173324,7,0.9142526071842411,0.9164252607184241,0.9158580738595221,0.9157132512671977,0.9155622982573461,0.0008016022913868668,0.7968021319120586,0.7860434496379197,0.7941176470588235,0.791005291005291,0.7919921299035232,0.004000455924423956,10,0.8648648648648649,0.8663507109004739,0.8652163632064318,0.8648393194706995,0.8653178146106175,0.000614672311909533,0.9779231398201145,0.9754901960784313,0.9713818479149632,0.9779231398201145,0.9756795809084058,0.0026727087700198706,7,0.9940054495912807,0.9964568002180431,0.9970027247956403,0.997275204359673,0.9961850447411592,0.0012924332402415176,0.8781204111600587,0.8705796573095151,0.8738506803972048,0.8745886654478977,0.8742848535786691,0.002679589024295259,7,0.924949290060852,0.9268601850678159,0.9264463856184327,0.9263477600607442,0.9261509052019612,0.0007198988448723686
17,1.378185510635376,0.099666238688975,0.06077069044113159,0.00453000026406869,gini,,,4,4,45,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 45}",0.8570807993049522,0.8492615117289314,0.8531073446327684,0.848761408083442,0.8520527659375234,0.003354750078211773,6,0.9130938586326767,0.9109212050984936,0.9112237509051412,0.9138305575669804,0.912267343050823,0.0012275931312737986,0.796812749003984,0.7860404435746902,0.7940199335548173,0.7880184331797235,0.7912228898283038,0.004364523765435039,17,0.8611764705882353,0.8589562764456982,0.8580463808854533,0.861509522689866,0.8599221626523131,0.0014615482961529433,0.9811937857726901,0.9844771241830066,0.9771054783319706,0.9787408013082584,0.9803792973989813,0.0027775050128496233,6,0.997275204359673,0.9959116925592805,0.9980926430517711,0.9983651226158038,0.9974111656466321,0.0009541161307709994,0.8794430194210334,0.8741385564018862,0.876099706744868,0.8730853391684901,0.8756916554340695,0.002420962552112633,6,0.9242424242424242,0.9223778871639531,0.9227862451190326,0.9249021835163449,0.9235771850104386,0.0010322385277673012
18,1.8939629197120667,0.015444121827683052,0.08927285671234131,0.011468307240328338,gini,,,4,4,65,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 65}",0.8575152041702867,0.8496959165942659,0.8574532811820947,0.8500651890482399,0.8536823977487218,0.0038041489754920715,1,0.910196987253766,0.9116454229432214,0.9144098479362781,0.9146994931209269,0.9127379378135481,0.001890304285792053,0.7949901120632828,0.7858072916666666,0.7969475779694758,0.7903439153439153,0.7920222242608351,0.004315946452801771,9,0.8574777308954524,0.8591218595914534,0.8628329012491162,0.8628975265017668,0.8605825045594472,0.0023556694951465105,0.9860997547015535,0.9861111111111112,0.982011447260834,0.9771054783319706,0.9828319478513674,0.0037046304697575146,2,0.9967302452316076,0.9972744617061869,0.9975476839237057,0.9980926430517711,0.9974112584783178,0.0004912711161237015,0.8802919708029198,0.8746376811594203,0.8798534798534798,0.8738574040219379,0.8771601339594395,0.0029297315272699626,1,0.921875,0.9230575176589304,0.9253127764438266,0.9255843335439039,0.9239574069116652,0.0015516230251205944
19,2.3895758986473083,0.055325987631634814,0.10673803091049194,0.011356205966483129,gini,,,4,4,85,"{'criterion': 'gini', 'max_depth': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 85}",0.8566463944396178,0.8505647263249348,0.8557149065623642,0.8496305953933072,0.853139155680056,0.003077048021828057,3,0.910196987253766,0.9146871378910776,0.9119478638667632,0.9103548153511948,0.9117967010907004,0.0018038565580244222,0.7947194719471947,0.7868318122555411,0.7960132890365449,0.7882971729125575,0.7914654365379595,0.003961693993234102,15,0.8569756554307116,0.8633789523360076,0.8593896713615023,0.856508530030381,0.8590632022896507,0.0027210513941330586,0.9844644317252658,0.9861111111111112,0.9795584627964022,0.9803761242845462,0.9826275324793313,0.002738500798873695,4,0.9975476839237057,0.9972744617061869,0.9975476839237057,0.9986376021798365,0.9977518579333587,0.0005234080817875214,0.8794740686632577,0.8752719361856418,0.878299120234604,0.8739067055393586,0.8767379576557155,0.002241023178171533,3,0.9219340216570133,0.925509042620463,0.923329129886507,0.9221285696314003,0.923225190948846,0.0014227155561423418
